frame,t_capture_ms,t_hsv_ms,t_search_ms,t_map_ms,fps,tier_wrist,tier_thumb,tier_index,n_markers
2437,0.5957,1.0043,3.6065,0.0438,171.25,1,1,0,2
2438,0.5962,0.9498,3.7262,0.0434,172.26,1,1,0,2
2439,0.696,1.0465,4.3708,0.0415,170.67,1,1,0,2
2440,0.5499,1.028,4.1037,0.0611,170.28,1,1,2,3
2441,0.5208,1.0246,4.2481,0.0574,169.47,1,1,1,3
2442,0.6568,1.1209,3.9631,0.0578,168.96,1,1,1,3
2443,0.5968,1.2191,3.7851,0.0748,168.77,1,1,1,3
2444,0.7476,1.1819,5.3904,0.0764,164.34,1,1,1,3
2445,0.6577,1.1723,4.2684,0.0376,163.42,1,1,1,3
2446,0.6735,1.0227,3.5405,0.0525,165.21,1,1,1,3
2447,0.9452,1.2012,4.6254,0.0436,162.8,1,1,1,3
2448,0.6867,0.9656,3.0967,0.044,166.41,1,1,1,3
2449,0.6585,1.0165,3.6193,0.0601,165.84,1,1,1,3
2450,0.9626,1.0993,3.4939,0.0429,166.35,1,1,1,3
2451,0.6602,0.973,2.901,0.0427,170.62,1,1,1,3
2452,0.5578,0.9522,2.9969,0.0408,174.59,1,1,1,3
2453,0.6118,1.0408,2.8665,0.0406,178.09,1,1,1,3
2454,0.7318,0.9738,2.9785,0.0414,180.48,1,1,1,3
2455,0.6011,0.964,3.1863,0.0457,182.32,1,1,1,3
2456,0.688,0.9967,3.2072,0.0438,183.49,1,1,1,3
2457,0.5574,1.0168,2.9965,0.041,185.88,1,1,1,3
2458,0.6319,0.9615,3.0111,0.0419,187.86,1,1,1,3
2459,0.5514,0.9637,3.0344,0.0398,189.84,1,1,1,3
2460,0.5965,1.0034,4.0137,0.0612,187.72,1,1,1,3
2461,0.7694,1.1166,4.0724,0.0845,184.59,1,1,1,3
2462,0.659,1.1293,3.983,0.0463,182.43,1,1,1,3
2463,0.6647,1.1213,4.0238,0.041,180.56,1,1,1,3
2464,0.6144,1.1456,4.4917,0.0478,177.72,1,1,1,3
2465,0.6669,1.0336,5.0945,0.0433,174.06,1,1,1,3
2466,0.873,1.0957,3.7808,0.065,172.99,1,1,1,3
2467,0.8737,2.3942,5.4384,0.0569,166.65,1,1,1,3
2468,0.7933,1.0922,5.2599,0.0412,163.44,1,1,0,2
2469,0.6067,1.1245,3.6749,0.0456,163.13,1,1,0,2
2470,0.6292,0.9626,3.3187,0.0445,166.23,1,1,0,2
2471,0.5914,0.9689,3.3275,0.0645,168.94,1,1,0,2
2472,0.626,1.0626,3.7401,0.0517,169.46,1,1,0,2
2473,0.6612,1.0352,3.9097,0.0413,169.54,1,1,0,2
2474,0.6653,0.9954,3.4712,0.0416,171.14,1,1,0,2
2475,0.6502,0.9687,3.5705,0.048,172.38,1,1,0,2
2476,0.5335,0.9539,3.6123,0.0436,173.86,1,1,0,2
2477,0.6767,1.0185,3.4368,0.0857,174.92,1,1,0,2
2478,0.56,1.1019,4.1269,0.0681,173.82,1,1,0,2
2479,0.7472,1.3178,5.1795,0.0879,169.08,1,1,0,2
2480,0.7163,1.1676,5.1703,0.0393,165.76,1,1,0,2
2481,0.5881,1.1641,5.3699,0.0476,162.65,1,1,0,2
2482,0.4948,0.9671,5.7633,0.063,159.62,1,1,0,2
2483,0.7967,1.0573,5.4877,0.0517,156.56,1,1,0,2
2484,0.9486,1.0195,6.4513,0.0754,151.57,1,1,0,2
2485,0.9275,1.1583,3.0227,0.0432,154.61,1,1,2,3
2486,0.9322,0.9984,3.0002,0.0436,158.38,1,1,1,3
2487,0.6295,1.1121,3.3464,0.0459,161.21,1,1,1,3
2488,0.7273,1.0263,3.2114,0.0545,164.08,1,1,1,3
2489,1.2536,1.0837,2.8724,0.0402,165.85,1,1,1,3
2490,0.7897,1.0058,4.3453,0.0384,164.95,1,1,0,2
2491,0.5212,0.9918,3.4781,0.0394,167.58,1,1,0,2
2492,0.6338,0.9561,3.5938,0.0414,169.13,1,1,0,2
2493,0.5761,0.957,3.8663,0.0456,169.95,1,1,0,2
2494,0.6596,1.0624,4.8373,0.0431,167.61,1,1,0,2
2495,0.5683,0.9681,3.4455,0.0413,170.02,1,1,0,2
2496,0.6728,1.0209,3.8211,0.047,170.32,1,1,0,2
2497,0.591,1.1114,4.493,0.0755,168.58,1,1,0,2
2498,0.673,1.1186,4.8714,0.0566,166.03,1,1,0,2
2499,0.6048,1.2252,5.8716,0.1013,161.71,1,1,0,2
2500,0.8689,1.458,4.8711,0.0772,158.53,1,1,0,2
2501,0.6499,1.2036,5.1659,0.0409,156.34,1,1,0,2
2502,0.5267,0.9391,4.3544,0.0513,157.18,1,1,0,2
2503,1.1787,1.2281,5.5736,0.0506,153.54,1,1,0,2
2504,0.9142,1.034,4.5855,0.0449,151.47,1,1,0,2
2505,0.6772,1.0053,3.1679,0.0435,155.82,1,1,2,3
2506,0.6401,1.0044,2.7897,0.0388,161.56,1,1,1,3
2507,0.6235,0.9556,2.8732,0.0417,166.67,1,1,1,3
2508,0.7067,0.9689,3.0275,0.0403,170.21,1,1,1,3
2509,0.6674,1.037,3.1462,0.0528,172.39,1,1,1,3
2510,0.7356,1.0019,3.8809,0.0392,172.14,1,1,1,3
2511,0.5349,0.9531,4.3011,0.0456,171.02,1,1,0,2
2512,0.5297,0.9649,3.5385,0.1011,172.43,1,1,0,2
2513,0.5197,0.9574,3.5269,0.0439,174.28,1,1,0,2
2514,0.521,1.0774,3.5422,0.0437,175.36,1,1,0,2
2515,0.5937,0.961,4.9923,0.0952,172.29,1,1,0,2
2516,0.7225,1.1571,4.5655,0.0876,169.53,1,1,0,2
2517,0.5914,1.14,4.5759,0.0724,167.36,1,1,0,2
2518,0.531,1.108,4.5445,0.0844,165.79,1,1,0,2
2519,0.6123,1.1214,4.941,0.0434,163.48,1,1,0,2
2520,0.6179,1.73,3.3773,0.057,163.84,1,1,0,2
2521,0.9035,0.9946,4.4584,0.0652,162.41,1,1,0,2
2522,1.4588,1.3351,4.0068,0.0471,160.13,1,1,0,2
2523,0.7733,1.0802,3.8906,0.0545,160.67,1,1,0,2
2524,0.9431,1.0635,4.043,0.0558,158.34,1,1,0,2
2525,0.7802,1.0479,3.6316,0.051,159.88,1,1,2,3
2526,0.7802,1.0464,4.3621,0.0409,159.41,1,1,0,2
2527,0.6501,0.9937,3.5658,0.0446,161.76,1,1,0,2
2528,0.6036,0.9631,3.5174,0.0429,164.38,1,1,0,2
2529,0.6429,1.006,3.5138,0.0858,166.26,1,1,0,2
2530,0.6223,0.9634,3.5642,0.041,168.19,1,1,0,2
2531,0.5525,1.0315,3.5914,0.0445,169.83,1,1,0,2
2532,0.5435,1.0284,3.6166,0.0433,171.23,1,1,0,2
2533,0.5886,0.9557,4.3217,0.0681,170.34,1,1,0,2
2534,0.6891,1.2309,4.6776,0.0562,167.63,1,1,0,2
2535,0.8371,1.2692,6.062,0.0731,162.56,1,1,0,2
2536,0.8299,1.3363,6.3987,0.0516,157.49,1,1,0,2
2537,0.5844,1.2445,5.6435,0.08,154.49,1,1,0,2
2538,0.6304,1.0841,4.4596,0.0415,154.5,1,1,0,2
2539,0.5769,1.0961,4.5028,0.0728,153.18,1,1,0,2
2540,1.3967,1.3328,4.1091,0.0449,151.8,1,1,0,2
2541,0.8527,1.0313,3.5707,0.0453,154.14,1,1,0,2
2542,0.5947,1.0513,3.7363,0.0479,156.45,1,1,0,2
2543,0.6081,1.028,3.3732,0.0412,159.27,1,1,0,2
2544,0.5555,0.9596,3.4615,0.0566,162.36,1,1,0,2
2545,0.5235,0.9647,3.5702,0.0519,164.84,1,1,0,2
2546,0.7084,1.1071,4.1158,0.0563,164.38,1,1,0,2
2547,0.7191,0.9999,5.1503,0.0493,161.99,0,1,0,1
2548,0.5891,0.9633,4.0329,0.0518,162.85,0,1,0,1
2549,0.5272,0.9558,3.9699,0.0471,163.8,0,1,0,1
2550,0.7138,0.9678,4.0699,0.0477,164.13,0,1,0,1
2551,0.6798,0.9993,5.5242,0.0495,160.95,0,1,0,1
2552,0.5313,1.1328,5.8906,0.0497,157.68,0,1,0,1
2553,0.5421,1.0384,5.9001,0.0948,154.73,0,1,0,1
2554,0.5614,0.9775,6.9813,0.1112,150.45,0,1,0,1
2555,1.0034,1.2961,5.5739,0.0522,147.49,0,1,0,1
2556,0.7632,1.3358,5.2123,0.0641,145.72,0,1,0,1
2557,2.1209,1.5575,5.3779,0.049,141.83,0,1,0,1
2558,0.7629,0.9721,4.098,0.0595,144.05,0,1,0,1
2559,0.8931,1.0743,4.331,0.0517,143.36,0,1,0,1
2560,0.8733,1.1309,4.0837,0.0436,144.83,0,1,0,1
2561,0.6282,1.3913,6.4657,0.0493,141.8,0,0,0,0
2562,0.7221,1.0405,4.3716,0.0459,143.37,0,0,0,0
2563,0.589,0.9563,4.4511,0.0503,145.05,0,0,0,0
2564,0.5985,0.9612,4.46,0.0488,146.49,0,0,0,0
2565,0.6356,1.0311,4.4104,0.0467,147.7,0,0,0,0
2566,0.6531,0.9802,4.3678,0.0462,148.99,0,0,0,0
2567,0.6246,1.0176,4.5424,0.0507,149.72,0,0,0,0
2568,0.6687,0.9824,5.7991,0.0456,147.79,0,0,0,0
2569,0.6282,1.1247,7.7346,0.0989,143.2,0,0,0,0
2570,0.722,1.0964,7.6814,0.1007,139.02,0,0,0,0
2571,0.6486,1.2992,6.8869,0.0817,136.01,0,0,0,0
2572,0.6444,1.2185,6.7157,0.044,133.43,0,0,0,0
2573,0.5838,1.0066,5.9925,0.0804,132.77,0,0,0,0
2574,0.9197,1.5859,6.195,0.0519,129.38,0,0,0,0
2575,0.8719,1.0002,4.6118,0.0548,131.32,0,0,0,0
2576,0.9567,1.0255,4.3912,0.0459,133.33,0,0,0,0
2577,0.6519,1.0248,4.4102,0.0463,135.86,0,0,0,0
2578,0.6407,0.9698,4.4683,0.0532,138.14,0,0,0,0
2579,0.6438,1.1176,4.9613,0.0499,138.68,0,0,0,0
2580,0.6332,0.9835,4.4177,0.0481,140.82,0,0,0,0
2581,0.5858,0.9494,4.5105,0.0501,142.68,0,0,0,0
2582,0.54,1.0477,4.4673,0.064,144.29,0,0,0,0
2583,0.6181,0.9741,4.7449,0.0503,145.03,0,0,0,0
2584,0.6442,0.97,5.7772,0.0945,143.53,0,0,0,0
2585,0.5073,1.0361,6.357,0.0863,141.28,0,0,0,0
2586,0.5353,0.9905,6.3642,0.0956,139.27,0,0,0,0
2587,0.5528,0.9756,6.4153,0.0844,137.46,0,0,0,0
2588,0.5009,1.0522,5.1841,0.0473,137.96,0,0,0,0
2589,0.6797,0.926,1.6563,0.0441,148.73,0,0,0,0
2590,0.6273,1.306,1.5939,0.0456,160.58,0,0,0,0
2591,0.6695,1.0701,2.2109,0.0399,168.5,0,0,0,0
2592,0.6685,1.2487,3.9438,0.0483,167.9,0,0,0,0
2593,0.6751,1.0381,2.4353,0.0435,174.01,0,0,0,0
2594,0.6459,0.9715,2.6077,0.0697,178.8,0,0,0,0
2595,1.4117,1.912,2.7053,0.0421,176.32,0,0,0,0
2596,0.641,0.9729,1.6529,0.0636,187.23,0,0,0,0
2597,0.9713,1.3733,2.8788,0.047,186.09,0,0,0,0
2598,0.6375,0.9818,1.709,0.0458,195.81,0,0,0,0
2599,0.6433,1.0173,3.5406,0.1494,194.05,0,0,0,0
2600,0.5551,1.0751,2.7459,0.2374,194.6,0,0,0,0
2601,1.0783,1.0143,1.7023,0.0485,198.01,0,0,0,0
2602,0.7218,1.0287,2.1697,0.0491,202.11,0,0,0,0
2603,0.6311,0.9626,2.1143,0.1229,206.42,0,0,0,0
2604,0.6821,0.9693,1.617,0.0963,213.14,0,0,0,0
2605,0.6891,1.0232,2.1521,0.0503,216.02,0,0,0,0
2606,0.6483,0.9745,2.2685,0.1111,217.62,0,0,0,0
2607,0.6345,0.9917,2.153,0.0461,220.44,0,0,0,0
2608,0.6631,0.9682,1.9136,0.0493,225.0,0,0,0,0
2609,0.6015,0.941,1.8632,0.0463,230.12,0,0,0,0
2610,0.6281,0.9625,1.8094,0.0464,234.44,0,0,0,0
2611,0.6925,0.9536,1.9295,0.0438,237.42,0,0,0,0
2612,0.8465,0.9789,1.7398,0.0443,240.18,0,0,0,0
2613,0.8239,0.9574,1.8517,0.0444,242.19,0,0,0,0
2614,0.5724,1.0306,1.8569,0.0476,245.05,0,0,0,0
2615,0.62,1.2464,2.2916,0.0493,243.05,0,0,0,0
2616,0.7004,1.1377,1.9705,0.0501,243.45,0,0,0,0
2617,0.7486,1.0186,2.4566,0.0477,241.2,0,0,0,0
2618,0.6983,1.0777,1.8578,0.0485,243.01,0,0,0,0
2619,0.6208,0.9495,1.8581,0.0449,246.01,0,0,0,0
2620,0.7095,0.9787,1.8084,0.048,248.34,0,0,0,0
2621,0.6336,1.0276,2.0312,0.0456,248.95,0,0,0,0
2622,0.5816,1.4204,1.7664,0.0445,249.07,0,0,0,0
2623,0.6112,1.1703,1.6266,0.0441,251.83,0,0,0,0
2624,0.6299,0.9844,1.6022,0.0412,251.81,0,0,0,0
2625,0.9485,1.167,1.6338,0.0465,251.69,0,0,0,0
2626,0.6146,0.9975,1.631,0.0664,255.18,0,0,0,0
2627,0.9035,1.3142,2.9716,0.0478,247.73,0,0,0,0
2628,0.6827,0.9768,1.6078,0.0447,251.72,0,0,0,0
2629,0.6443,1.0644,3.2323,0.1103,245.44,0,0,0,0
2630,0.9618,0.9694,1.6618,0.0484,246.48,0,0,0,0
2631,0.6459,0.9663,2.8987,0.1909,242.03,0,0,0,0
2632,1.5612,1.9498,1.8106,0.0466,234.81,0,0,0,0
2633,1.0007,1.0251,1.7998,0.0617,235.73,0,0,0,0
2634,0.9956,1.3341,2.6576,0.0556,230.85,0,0,0,0
2635,0.6272,1.0234,3.0941,0.0478,227.75,0,0,0,0
2636,0.6147,0.9716,1.7577,0.0477,233.05,0,0,0,0
2637,0.9057,1.4598,1.708,0.0478,232.91,0,0,0,0
2638,0.6424,0.996,2.4747,0.0469,232.74,0,0,0,0
2639,0.6327,0.9684,1.768,0.0515,237.21,0,0,0,0
2640,0.9619,1.4642,1.6586,0.0454,236.61,0,0,0,0
2641,0.6597,0.9697,2.5767,0.0472,235.55,0,0,0,0
2642,0.6008,1.1258,1.6901,0.0464,239.6,0,0,0,0
2643,0.5943,0.9619,1.7683,0.0458,243.61,0,0,0,0
2644,0.5684,0.9694,1.7912,0.05,247.06,0,0,0,0
2645,0.5599,0.9579,1.9851,0.0577,248.81,0,0,0,0
2646,0.7298,1.0719,2.586,0.0475,245.36,0,0,0,0
2647,0.8024,1.0194,2.1579,0.055,244.59,0,0,0,0
2648,0.6979,1.0305,2.4663,0.0446,242.75,0,0,0,0
2649,0.742,1.0872,2.2149,0.0463,241.86,0,0,0,0
2650,0.6227,0.9965,1.8413,0.0426,244.68,0,0,0,0
2651,0.5616,0.9565,1.8101,0.0443,248.52,0,0,0,0
2652,0.5978,1.0004,1.8337,0.0457,251.02,0,0,0,0
2653,0.6367,1.0197,1.7554,0.0422,253.55,0,0,0,0
2654,0.5304,1.141,1.6711,0.0452,256.25,0,0,0,0
2655,0.5772,1.0958,1.6782,0.0441,257.95,0,0,0,0
2656,0.6122,1.0803,1.9031,0.0387,258.39,0,0,0,0
2657,1.1767,1.2482,1.7246,0.0455,255.23,0,0,0,0
2658,0.5787,0.9417,1.5959,0.0399,259.88,0,0,0,0
2659,0.6862,0.9128,2.0359,0.0444,256.56,0,0,0,0
2660,0.657,0.9713,1.5829,0.0452,260.16,0,0,0,0
2661,0.6339,0.9763,2.8,0.3017,254.12,0,0,0,0
2662,1.2163,0.9616,1.758,0.0513,251.72,0,0,0,0
2663,0.7887,1.0494,3.0418,0.088,245.84,0,0,0,0
2664,1.7345,1.7288,1.7745,0.0554,238.46,0,0,0,0
2665,0.8137,1.1635,1.897,0.0525,238.75,0,0,0,0
2666,1.3723,1.5148,2.3804,0.1472,232.37,0,0,0,0
2667,1.8442,1.0668,1.7378,0.0531,229.02,0,0,0,0
2668,0.8424,1.0914,2.521,0.1768,226.56,0,0,0,0
2669,1.4369,1.6318,2.4231,0.0551,220.29,0,0,0,0
2670,0.9375,1.6089,1.7389,0.0445,219.48,0,0,0,0
2671,0.6381,0.9773,2.6883,0.0484,219.64,0,0,0,0
2672,0.8347,1.0975,1.6434,0.0516,223.95,0,0,0,0
2673,1.3862,1.0607,2.2321,0.0457,221.74,0,0,0,0
2674,0.7084,0.9789,2.1568,0.1006,223.54,0,0,0,0
2675,0.7249,0.9671,1.6922,0.0495,228.21,0,0,0,0
2676,0.7667,1.1924,1.8877,0.0439,229.86,0,0,0,0
2677,1.1506,0.9889,1.6288,0.0433,231.98,0,0,0,0
2678,0.9423,1.0151,1.6028,0.0424,235.33,0,0,0,0
2679,0.9036,0.9962,1.7619,0.0466,237.41,0,0,0,0
2680,1.3128,1.0336,1.6533,0.0437,237.4,0,0,0,0
2681,0.9779,1.0461,1.865,0.0443,238.06,0,0,0,0
2682,0.6362,0.9619,1.7404,0.044,242.47,0,0,0,0
2683,0.6905,1.1155,1.7859,0.0436,244.56,0,0,0,0
2684,0.6358,1.0286,1.8767,0.0961,245.7,0,0,0,0
2685,0.597,1.0397,1.7306,0.0431,248.93,0,0,0,0
2686,0.6073,1.0708,1.7487,0.0423,251.05,0,0,0,0
2687,0.6151,0.9537,1.8528,0.0446,253.23,0,0,0,0
2688,0.554,0.9725,1.8659,0.0524,255.3,0,0,0,0
2689,0.6074,0.9361,1.8457,0.0531,257.28,0,0,0,0
2690,0.6759,0.9676,1.9881,0.0579,257.34,0,0,0,0
2691,0.7668,1.0358,2.6255,0.0435,253.19,0,0,0,0
2692,0.5452,1.1488,1.7117,0.0428,255.64,0,0,0,0
2693,0.6352,0.9629,1.7463,0.0506,258.18,0,0,0,0
2694,0.8041,1.011,2.2308,0.0579,250.81,0,0,0,0
2695,0.7315,0.9868,2.3916,0.1068,248.12,0,0,0,0
2696,1.4997,1.0573,3.7839,0.0511,238.11,0,0,0,0
2697,0.7221,1.0226,1.9653,0.0632,239.55,0,0,0,0
2698,1.1114,1.9983,3.8373,0.052,229.44,0,0,0,0
2699,0.6383,1.0024,1.654,0.0454,234.81,0,0,0,0
2700,0.6042,0.9939,3.5942,0.1314,229.14,0,0,0,0
2701,0.5752,0.9663,1.7131,0.0485,233.07,0,0,0,0
2702,0.6523,1.006,3.2074,0.2061,228.5,0,0,0,0
2703,1.4513,1.0039,2.7511,0.1991,222.61,0,0,0,0
2704,1.5474,1.0428,2.3602,0.0442,218.71,0,0,0,0
2705,0.7141,1.033,2.0865,0.0466,221.26,0,0,0,0
2706,0.6327,1.0395,2.2293,0.1071,222.87,0,0,0,0
2707,0.6411,1.0257,1.6473,0.0503,228.3,0,0,0,0
2708,0.7208,1.4948,1.6558,0.0451,229.73,0,0,0,0
2709,0.6512,0.9914,2.4834,0.0496,229.69,0,0,0,0
2710,0.8046,1.1176,1.8715,0.049,231.18,0,0,0,0
2711,0.7657,1.0886,1.8297,0.0508,233.3,0,0,0,0
2712,0.6664,1.0572,2.3012,0.0437,233.25,0,0,0,0
2713,0.5613,1.0221,1.7148,0.0435,238.02,0,0,0,0
2714,0.5912,0.9694,2.0358,0.0479,239.7,0,0,0,0
2715,0.7107,0.9417,1.8942,0.0484,242.34,0,0,0,0
2716,0.5651,0.9602,1.7997,0.0448,246.41,0,0,0,0
2717,0.6667,0.976,1.9776,0.0495,247.82,0,0,0,0
2718,0.7107,0.9963,2.1117,0.0511,247.8,0,0,0,0
2719,0.6061,1.0996,2.0338,0.0485,247.52,0,0,0,0
2720,0.6471,1.0682,2.4007,0.0693,245.15,0,0,0,0
2721,0.5477,0.9659,1.7566,0.0716,248.87,0,0,0,0
2722,0.6526,0.9662,1.7397,0.104,250.58,0,0,0,0
2723,0.7501,0.963,1.8899,0.0726,250.72,0,0,0,0
2724,0.6673,1.0984,2.6892,0.0415,246.71,0,0,0,0
2725,0.5849,1.1706,1.7135,0.0444,249.22,0,0,0,0
2726,0.6333,0.9703,1.6986,0.0708,252.61,0,0,0,0
2727,0.7374,1.5134,1.7153,0.0477,251.17,0,0,0,0
2728,0.7851,1.0257,1.7723,0.07,252.01,0,0,0,0
2729,1.4497,2.4752,1.7485,0.0477,240.42,0,0,0,0
2730,0.6398,0.9721,1.7076,0.0606,244.25,0,0,0,0
2731,1.2765,1.5082,2.637,0.0461,237.28,0,0,0,0
2732,0.638,0.9922,1.6702,0.0492,241.96,0,0,0,0
2733,0.7394,1.2538,3.6212,0.0562,234.76,0,0,0,0
2734,0.7233,0.9981,1.77,0.0524,237.94,0,0,0,0
2735,0.7617,1.4546,4.9114,0.0507,227.67,0,0,0,0
2736,0.6217,1.1665,3.2696,0.047,223.89,0,0,0,0
2737,0.6997,0.9778,1.6524,0.0455,229.68,0,0,0,0
2738,0.7897,1.6085,1.6031,0.0448,230.44,0,0,0,0
2739,0.6973,0.995,2.4537,0.0464,230.26,0,0,0,0
2740,0.7101,0.9894,1.6508,0.0475,235.29,0,0,0,0
2741,0.8749,1.9616,1.7439,0.0513,232.42,0,0,0,0
2742,0.925,1.0815,2.6238,0.0519,229.7,0,0,0,0
2743,1.0082,1.1556,2.3439,0.0452,227.82,0,0,0,0
2744,0.844,1.0084,1.6647,0.0459,231.76,0,0,0,0
2745,0.9753,0.9912,1.7009,0.0464,234.35,0,0,0,0
2746,0.916,1.0126,1.7738,0.0443,236.5,0,0,0,0
2747,1.0138,1.0472,1.913,0.047,236.71,0,0,0,0
2748,0.5775,1.0275,1.915,0.0987,238.74,0,0,0,0
2749,0.7262,1.0448,2.1041,0.0563,238.65,0,0,0,0
2750,0.636,1.032,2.8581,0.0437,235.77,0,0,0,0
2751,0.622,1.0769,1.8017,0.0458,239.07,0,0,0,0
2752,0.7162,0.9588,1.8949,0.0477,241.62,0,0,0,0
2753,0.5662,1.0029,1.7768,0.0442,245.39,0,0,0,0
2754,0.5286,0.9522,1.962,0.0474,248.19,0,0,0,0
2755,0.6282,0.9802,1.9152,0.0489,250.15,0,0,0,0
2756,0.6322,0.9928,2.14,0.0514,250.23,0,0,0,0
2757,0.5988,1.395,2.0131,0.0502,248.67,0,0,0,0
2758,0.8834,1.2232,1.7523,0.046,248.32,0,0,0,0
2759,0.7184,0.9398,2.5822,0.0447,243.26,0,0,0,0
2760,0.6047,0.9558,1.6565,0.0466,248.12,0,0,0,0
2761,0.6084,0.967,2.5622,0.1749,245.32,0,0,0,0
2762,1.3958,1.179,1.6153,0.0454,241.85,0,0,0,0
2763,0.6316,1.0397,1.948,0.0737,243.45,0,0,0,0
2764,1.3317,1.6835,1.9843,0.0537,237.55,0,0,0,0
2765,0.6952,0.9908,1.731,0.0631,241.02,0,0,0,0
2766,1.3166,1.5828,3.3052,0.0917,231.78,0,0,0,0
2767,0.5962,1.022,1.6319,0.0462,237.32,0,0,0,0
2768,0.6606,0.9631,2.9789,0.2091,233.34,0,0,0,0
2769,1.3563,1.0131,2.159,0.1398,229.41,0,0,0,0
2770,1.6898,1.0257,1.8581,0.049,226.53,0,0,0,0
2771,0.7606,1.07,2.4193,0.0522,225.99,0,0,0,0
2772,0.723,0.9669,2.3328,0.1196,226.05,0,0,0,0
2773,0.6368,1.0277,2.7284,0.1159,224.33,0,0,0,0
2774,2.7626,1.1033,1.7628,0.0541,218.22,0,0,0,0
2775,0.8076,1.1092,3.0527,0.0485,215.41,0,0,0,0
2776,0.9867,1.1411,1.6139,0.0445,219.02,0,0,0,0
2777,0.6973,1.1331,1.6101,0.0435,224.3,0,0,0,0
2778,0.5725,1.227,1.6351,0.0456,229.12,0,0,0,0
2779,0.6138,1.3409,1.6622,0.0474,232.15,0,0,0,0
2780,0.9215,1.2273,1.9723,0.0489,231.74,0,0,0,0
2781,0.5461,0.9616,1.8076,0.0468,236.9,0,0,0,0
2782,0.6106,0.9829,1.871,0.0468,240.34,0,0,0,0
2783,0.7303,0.962,2.1101,0.0519,241.13,0,0,0,0
2784,0.6242,1.0409,1.8123,0.0441,243.87,0,0,0,0
2785,0.6744,0.9735,1.8595,0.0442,246.39,0,0,0,0
2786,0.7165,0.9534,1.8627,0.0494,248.45,0,0,0,0
2787,0.5167,0.9474,1.7113,0.1336,251.97,0,0,0,0
2788,0.6302,0.9604,1.735,0.0646,253.84,0,0,0,0
2789,0.6818,0.9661,1.7988,0.0595,255.37,0,0,0,0
2790,0.7096,1.0691,2.7615,0.0447,250.57,0,0,0,0
2791,0.5991,1.1116,1.6115,0.043,253.93,0,0,0,0
2792,0.6785,0.9616,1.6926,0.044,256.8,0,0,0,0
2793,0.6163,1.1908,1.6614,0.0517,257.94,0,0,0,0
2794,0.7023,1.118,1.6377,0.0455,253.41,0,0,0,0
2795,0.7393,0.994,3.6991,0.1574,245.14,0,0,0,0
2796,0.7583,1.079,2.4473,0.0513,239.71,0,0,0,0
2797,0.7089,1.104,2.9597,0.2311,234.79,0,0,0,0
2798,0.8773,1.0494,3.3633,0.0451,229.26,0,0,0,0
2799,0.6557,1.0219,1.6814,0.045,234.21,0,0,0,0
2800,0.6407,1.1831,3.4894,0.0454,228.87,0,0,0,0
2801,0.631,1.0199,1.6076,0.0458,234.84,0,0,0,0
2802,0.6585,0.9893,2.6972,0.1757,232.36,0,0,0,0
2803,1.5655,1.1015,2.3743,0.1213,226.7,0,0,0,0
2804,1.7541,1.2981,1.8963,0.0598,222.48,0,0,0,0
2805,0.9205,1.3266,2.5643,0.0466,219.77,0,0,0,0
2806,0.6289,1.2411,2.1378,0.0966,221.0,0,0,0,0
2807,0.6959,0.9759,1.6292,0.0471,226.74,0,0,0,0
2808,0.7281,1.3041,1.7532,0.0483,228.77,0,0,0,0
2809,0.6111,1.0659,2.1478,0.0966,230.01,0,0,0,0
2810,0.7677,1.077,2.1244,0.0487,230.25,0,0,0,0
2811,0.8523,1.0131,1.8905,0.0494,232.29,0,0,0,0
2812,0.7156,0.9706,2.4557,0.0447,231.98,0,0,0,0
2813,0.6194,0.9575,1.8393,0.0463,236.08,0,0,0,0
2814,0.6518,0.9547,1.9532,0.0457,238.92,0,0,0,0
2815,0.7187,1.0001,1.7549,0.044,241.48,0,0,0,0
2816,0.6675,0.9936,1.8,0.0459,244.41,0,0,0,0
2817,0.5888,1.0626,1.7579,0.0436,247.6,0,0,0,0
2818,0.745,1.0425,2.1641,0.0589,246.69,0,0,0,0
2819,0.7069,1.0776,2.0079,0.0518,246.44,0,0,0,0
2820,0.6845,1.2512,1.8588,0.0427,246.34,0,0,0,0
2821,0.6684,1.0441,1.7345,0.0425,248.97,0,0,0,0
2822,0.5477,0.9948,1.8291,0.0447,251.71,0,0,0,0
2823,0.5987,0.9817,1.8217,0.0428,253.99,0,0,0,0
2824,0.5736,0.9741,2.028,0.046,254.62,0,0,0,0
2825,0.6808,1.3357,1.6297,0.0411,255.15,0,0,0,0
2826,0.6543,1.1478,1.7513,0.046,256.16,0,0,0,0
2827,0.6428,1.0793,1.8281,0.045,257.03,0,0,0,0
2828,1.3092,1.0045,1.8151,0.0491,253.91,0,0,0,0
2829,0.6788,0.9906,2.3308,0.0818,248.88,0,0,0,0
2830,1.1897,1.802,1.7065,0.0442,243.9,0,0,0,0
2831,0.7452,0.9847,1.6903,0.0524,246.94,0,0,0,0
2832,1.1826,1.3711,2.8455,0.0438,239.84,0,0,0,0
2833,0.6388,0.9704,1.7281,0.0451,244.07,0,0,0,0
2834,0.6406,1.1075,4.112,0.047,236.05,0,0,0,0
2835,0.6829,1.0669,1.9638,0.0528,237.78,0,0,0,0
2836,0.7727,1.0946,3.886,0.1108,230.4,0,0,0,0
2837,1.1048,0.9996,2.3051,0.1127,228.0,0,0,0,0
2838,1.3998,1.0095,1.6973,0.0469,226.2,0,0,0,0
